#####################################################################
# Alchemist log file - simulation started at: 2022-07-20T20:55+0000 #
#####################################################################
#
# seed = 2.0, density = 0.5, in_cluster_thr = 1.5, same_cluster_thr = 0.3, candidate_in_hysteresis = 7, speed = 0.02, explore_area = 0.5, fail_frequency = 0.1, new_node_frequency = 0.1
#
# The columns have the following meaning: 
# time cluster all-clusters temperature-1 temperature-2 temperature-3 temperature-4 temperature-5 errors silhouette dunnIndex 
0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
3.4269954596533037E-4 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
1.0003426995459652 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
2.000342699545966 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
3.0003426995459668 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
4.000342699545968 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
5.000342699545964 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
6.000342699545961 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
7.000342699545957 4 4 4.0 3.0 1.0 10.0 0.0 0.0 0.7510359701805367 1.527705837105651 
8.000342699545953 4 4 33.0 37.0 32.0 34.0 0.0 0.02 0.6161456813477627 1.333663696069145 
9.00034269954595 4 4 36.0 37.0 36.0 35.0 0.0 0.0175 0.6104080485977169 1.3361463221307714 
10.000342699545946 4 4 36.0 36.0 36.0 35.0 0.0 0.02 0.6095572248757005 1.3291242873599243 
11.000342699545943 4 4 36.0 37.0 36.0 35.0 0.0 0.0225 0.6079089891433597 1.3339839255728112 
12.00034269954594 4 4 35.0 37.0 36.0 35.0 0.0 0.0275 0.605922801690637 1.31733519883226 
13.000342699545936 4 4 35.0 37.0 36.0 35.0 0.0 0.025 0.609406433613871 1.341492798736772 
14.000342699545932 4 4 34.0 37.0 36.0 34.0 0.0 0.02 0.618160659939758 1.3652512445451426 
15.000342699545929 4 4 35.0 37.0 34.0 31.0 0.0 0.0275 0.6163937606157364 1.364325233987374 
16.000342699545925 4 4 35.0 37.0 33.0 31.0 0.0 0.0225 0.619778063252872 1.382705255875267 
17.00034269954594 4 4 35.0 38.0 1.0 32.0 0.0 0.0075 0.646470823015682 1.3873460499005525 
18.000342699545953 3 3 35.0 37.0 0.0 32.0 0.0 0.0075 0.6597100135482865 1.3927614299323041 
19.000342699545968 3 3 35.0 37.0 0.0 32.0 0.0 0.0075 0.6538564258962732 1.3742935994686534 
20.000342699545982 3 3 35.0 37.0 0.0 32.0 0.0 0.01 0.6506445774377203 1.385345394720409 
21.000342699545996 4 4 36.0 37.0 3.0 33.0 0.0 0.01 0.6214125778001448 1.382139621897729 
22.00034269954601 4 4 36.0 37.0 35.0 34.0 0.0 0.01 0.6166367854247943 1.3746224315117566 
23.000342699546025 4 4 36.0 38.0 37.0 34.0 0.0 0.005 0.6194698728632948 1.372768634454427 
24.00034269954604 4 4 37.0 38.0 37.0 34.0 0.0 0.005 0.6198841606714665 1.3956872660437087 
25.000342699546053 4 4 37.0 37.0 37.0 34.0 0.0 0.0125 0.617137378925797 1.370940577501322 
26.000342699546067 4 4 37.0 37.0 37.0 34.0 0.0 0.015 0.6153411536289773 1.367605381760031 
27.00034269954608 4 4 38.0 37.0 36.0 32.0 0.0 0.02 0.6152271929223068 1.3654595945798176 
28.000342699546096 4 4 39.0 37.0 35.0 32.0 0.0 0.02 0.6126663040832284 1.3401321525270777 
29.00034269954611 4 4 39.0 37.0 36.0 32.0 0.0 0.0125 0.6162721595463796 1.3697904565666572 
30.000342699546124 4 4 39.0 37.0 36.0 33.0 0.0 0.015 0.6113962381672567 1.3394849276158272 
31.000342699546138 4 4 38.0 36.0 36.0 33.0 0.0 0.0225 0.609142844056648 1.3330132701816813 
32.00034269954615 4 4 38.0 36.0 35.0 33.0 0.0 0.025 0.6095941735990454 1.3266854713005907 
33.00034269954617 4 4 39.0 36.0 35.0 33.0 0.0 0.02 0.6113323730424588 1.3226299109677728 
34.00034269954618 4 4 39.0 35.0 35.0 33.0 0.0 0.0275 0.6057566247511651 1.3114733015518203 
35.000342699546195 4 4 39.0 35.0 35.0 33.0 0.0 0.0275 0.606256017927546 1.3467438105359861 
36.00034269954621 4 4 36.0 35.0 35.0 33.0 0.0 0.0275 0.6058478802557655 1.3483828059287526 
37.00034269954622 4 4 27.0 35.0 35.0 34.0 0.0 0.0225 0.6071655503871439 1.3294792680417031 
38.00034269954624 4 4 4.0 35.0 36.0 35.0 0.0 0.0175 0.6020368811084136 1.3153761889295443 
39.00034269954625 3 3 0.0 35.0 36.0 35.0 0.0 0.0175 0.6096939228480608 1.310274284537338 
40.000342699546266 3 3 0.0 35.0 37.0 35.0 0.0 0.0125 0.613562746471078 1.3076841525380505 
41.00034269954628 3 3 0.0 35.0 37.0 35.0 0.0 0.01 0.6184107317468195 1.3076782899489288 
42.000342699546295 4 4 15.0 35.0 37.0 35.0 0.0 0.0125 0.6078076859699508 1.3124346305223045 
43.00034269954631 4 4 37.0 35.0 37.0 35.0 0.0 0.0175 0.6027225718302518 1.315673597992603 
44.00034269954632 4 4 35.0 35.0 37.0 36.0 0.0 0.025 0.6009214958590989 1.3226803558016882 
45.00034269954634 4 4 35.0 36.0 36.0 35.0 0.0 0.02 0.6034386166658958 1.3523680058332297 
46.00034269954635 4 4 36.0 37.0 37.0 35.0 0.0 0.015 0.6066429328435254 1.347937170310507 
