#####################################################################
# Alchemist log file - simulation started at: 2022-07-20T15:06+0000 #
#####################################################################
#
# seed = 0.0, density = 0.5, in_cluster_thr = 1.5, same_cluster_thr = 0.1, candidate_in_hysteresis = 3, speed = 0.0, explore_area = 0.0, fail_frequency = 0.001, new_node_frequency = 0.5
#
# The columns have the following meaning: 
# time cluster all-clusters temperature-1 temperature-2 temperature-3 temperature-4 temperature-5 errors silhouette dunnIndex 
0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
0.0011337332612453288 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
1.0011337332612453 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
2.0011337332612453 0 0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 
3.0011337332612453 5 5 8.0 12.0 15.0 21.0 26.0 0.0024875621890547263 0.6684384023786799 1.2635958737659885 
4.001133733261245 5 5 30.0 32.0 34.0 37.0 38.0 0.00997506234413965 0.6222558316039181 1.2410022368288018 
5.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.012437810945273632 0.6149982664843955 1.2041661425137664 
6.001133733261245 5 5 34.0 35.0 33.0 37.0 39.0 0.012468827930174564 0.6164505572500992 1.2127594252433398 
7.001133733261245 5 5 34.0 35.0 33.0 37.0 39.0 0.012437810945273632 0.6164505572500992 1.2127594252433398 
8.001133733261245 5 5 33.0 35.0 33.0 37.0 39.0 0.012468827930174564 0.6163057076306615 1.2127594252433398 
9.001133733261245 5 5 33.0 35.0 33.0 37.0 39.0 0.012437810945273632 0.6163057076306615 1.2127594252433398 
10.001133733261245 5 5 33.0 36.0 33.0 37.0 39.0 0.012468827930174564 0.6163742618233634 1.2063860910603306 
11.001133733261245 5 5 33.0 36.0 33.0 37.0 39.0 0.012437810945273632 0.6163742618233634 1.2063860910603306 
12.001133733261245 5 5 34.0 36.0 33.0 37.0 38.0 0.012468827930174564 0.6152486788129404 1.2063860910603306 
13.001133733261245 5 5 34.0 36.0 33.0 37.0 38.0 0.012437810945273632 0.6152486788129404 1.2063860910603306 
14.001133733261245 5 5 34.0 36.0 33.0 38.0 38.0 0.012468827930174564 0.6154061567836272 1.2063860910603306 
15.001133733261245 5 5 34.0 36.0 33.0 38.0 38.0 0.012437810945273632 0.6154061567836272 1.2063860910603306 
16.001133733261245 5 5 34.0 35.0 33.0 38.0 38.0 0.014962593516209476 0.5848222395945493 0.7588957478144632 
17.001133733261245 5 5 34.0 35.0 33.0 38.0 38.0 0.014925373134328358 0.3189798744440577 0.08328747502494312 
18.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014962593516209476 0.2901396713963231 0.0041482468040085745 
19.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014925373134328358 0.2901396713963231 0.0041482468040085745 
20.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014962593516209476 0.2899107119374812 0.004141256369841936 
21.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014925373134328358 0.2899107119374812 0.004141256369841936 
22.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014962593516209476 0.2899107119374812 0.004141256369841936 
23.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014925373134328358 0.2899107119374812 0.004141256369841936 
24.001133733261245 5 5 34.0 35.0 34.0 37.0 39.0 0.014962593516209476 0.2908280181938707 0.004141256369841936 
25.001133733261245 5 5 34.0 35.0 34.0 37.0 39.0 0.014925373134328358 0.2908280181938707 0.004141256369841936 
26.001133733261245 5 5 34.0 35.0 34.0 37.0 39.0 0.014962593516209476 0.2908280181938707 0.004141256369841936 
27.001133733261245 5 5 34.0 35.0 34.0 37.0 39.0 0.014925373134328358 0.2908280181938707 0.004141256369841936 
28.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014962593516209476 0.2945994377972572 0.02049127796665343 
29.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014925373134328358 0.3114188465536586 0.06473496918081788 
30.001133733261245 5 5 34.0 35.0 34.0 37.0 38.0 0.014962593516209476 0.3528245089106553 0.19496838160246216 
31.001133733261245 6 6 34.0 35.0 34.0 37.0 38.0 0.03233830845771144 0.2203460732285735 0.03469566496519047 
32.00113373326124 6 6 34.0 35.0 34.0 37.0 39.0 0.05236907730673317 0.162157802811939 0.12121678496751803 
33.00113373326124 6 6 34.0 35.0 34.0 37.0 39.0 0.07462686567164178 0.0990225886776217 0.24066976075649926 
34.00113373326124 6 6 34.0 36.0 33.0 37.0 39.0 0.09725685785536159 0.011286203833235342 0.1162263153000371 
35.00113373326124 6 6 34.0 36.0 33.0 37.0 39.0 0.13681592039800994 -0.13026796638733895 0.03156922231598769 
36.00113373326124 6 6 34.0 36.0 33.0 36.0 39.0 0.14713216957605985 -0.15037678452903983 0.051369037036383056 
37.00113373326124 6 6 34.0 36.0 33.0 36.0 39.0 0.14676616915422885 -0.1558518891757567 0.04573677198978258 
38.00113373326124 6 6 34.0 36.0 33.0 36.0 39.0 0.14713216957605985 -0.20333947501010652 0.08826590714881781 
39.00113373326124 5 5 34.0 36.0 33.0 36.0 39.0 0.14676616915422885 -0.1952139447871565 0.08806642844058479 
40.00113373326124 4 5 33.0 36.0 33.0 36.0 39.0 0.14962593516209477 -0.039476308900002074 0.19534473421968027 
41.00113373326124 4 5 33.0 36.0 33.0 36.0 39.0 0.14925373134328357 -0.039476308900002074 0.19534473421968027 
